contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,spotPrice,fetchTime,midPrice,spread,spreadPct,marketPrice,daysToExpiry,timeToExpiry,moneyness,isITM,riskFreeRate
SPY260316P00590000,2026-03-10 20:04:14+00:00,590.0,0.14,0.12,0.14,-0.19000001,-57.57576,591.0,767,0.5099638191914109,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.13,0.02,0.1538461538461539,0.13,5,0.0136986301369863,0.871260235655661,False,0.05
SPY260316P00595000,2026-03-10 19:53:06+00:00,595.0,0.19,0.14,0.15,-0.22999999,-54.7619,421.0,741,0.4894236055952375,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.145,0.0099999999999999,0.0689655172413791,0.145,5,0.0136986301369863,0.8786437969747768,False,0.05
SPY260316P00600000,2026-03-10 20:13:22+00:00,600.0,0.17,0.16,0.17,-0.23,-57.5,95.0,2617,0.4698484642479639,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.165,0.01,0.0606060606060606,0.165,5,0.0136986301369863,0.8860273582938926,False,0.05
SPY260316P00605000,2026-03-10 20:14:13+00:00,605.0,0.2,0.18,0.2,-0.23,-53.488373,2359.0,585,0.4506616489129746,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.19,0.02,0.1052631578947369,0.19,5,0.0136986301369863,0.8934109196130083,False,0.05
SPY260316P00610000,2026-03-10 20:14:45+00:00,610.0,0.22,0.21,0.22,-0.24000001,-52.173912,4976.0,6570,0.4299394669984902,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.215,0.01,0.0465116279069767,0.215,5,0.0136986301369863,0.900794480932124,False,0.05
SPY260316P00615000,2026-03-10 20:06:51+00:00,615.0,0.27,0.25,0.26,-0.27,-50.0,506.0,1394,0.41174932248880314,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.255,0.01,0.0392156862745098,0.255,5,0.0136986301369863,0.90817804225124,False,0.05
SPY260316P00620000,2026-03-10 20:07:49+00:00,620.0,0.31,0.29,0.3,-0.29000002,-48.333336,339.0,1291,0.39143117002506395,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.295,0.01,0.0338983050847458,0.295,5,0.0136986301369863,0.9155616035703557,False,0.05
SPY260316P00625000,2026-03-10 19:55:44+00:00,625.0,0.41,0.35,0.36,-0.35,-46.05263,840.0,972,0.3730472897700867,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.355,0.01,0.028169014084507,0.355,5,0.0136986301369863,0.9229451648894714,False,0.05
SPY260316P00630000,2026-03-10 19:47:40+00:00,630.0,0.52,0.43,0.45,-0.39000005,-42.857147,147.0,7309,0.35595048040810134,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.44,0.02,0.0454545454545455,0.44,5,0.0136986301369863,0.9303287262085872,False,0.05
SPY260316P00635000,2026-03-10 20:05:12+00:00,635.0,0.46,0.54,0.56,-0.65999997,-58.92857,654.0,6400,0.3387371272296132,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.55,0.02,0.0363636363636363,0.55,5,0.0136986301369863,0.937712287527703,False,0.05
SPY260316P00640000,2026-03-10 20:11:39+00:00,640.0,0.77,0.71,0.73,-0.63,-45.0,1134.0,3279,0.32405877196302313,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.72,0.02,0.0277777777777778,0.72,5,0.0136986301369863,0.9450958488468189,False,0.05
SPY260316P00641000,2026-03-10 19:53:06+00:00,641.0,0.96,0.75,0.78,-0.43,-30.935251,1218.0,1616,0.32155214071293786,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.765,0.03,0.0392156862745098,0.765,5,0.0136986301369863,0.946572561110642,False,0.05
SPY260316P00642000,2026-03-10 20:14:35+00:00,642.0,0.81,0.79,0.82,-0.71999997,-47.058823,84.0,689,0.31830891217170815,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.8049999999999999,0.0299999999999999,0.0372670807453415,0.8049999999999999,5,0.0136986301369863,0.9480492733744652,False,0.05
SPY260316P00643000,2026-03-10 19:56:44+00:00,643.0,1.04,0.84,0.87,-0.58000004,-35.80247,219.0,694,0.315739399276411,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.855,0.03,0.0350877192982456,0.855,5,0.0136986301369863,0.9495259856382884,False,0.05
SPY260316P00644000,2026-03-10 20:02:41+00:00,644.0,1.04,0.89,0.92,-0.42000008,-28.767128,413.0,418,0.3128917866986334,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.905,0.03,0.0331491712707182,0.905,5,0.0136986301369863,0.9510026979021112,False,0.05
SPY260316P00645000,2026-03-10 20:07:08+00:00,645.0,1.05,0.95,0.98,-0.6500001,-38.2353,2639.0,947,0.3106000348573758,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.965,0.03,0.0310880829015544,0.965,5,0.0136986301369863,0.9524794101659344,False,0.05
SPY260316P00646000,2026-03-10 20:04:44+00:00,646.0,1.16,1.01,1.04,-0.38,-24.675325,351.0,710,0.3079951598312966,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,1.025,0.03,0.0292682926829268,1.025,5,0.0136986301369863,0.9539561224297576,False,0.05
SPY260316P00647000,2026-03-10 19:59:30+00:00,647.0,1.33,1.07,1.1,-0.53999996,-28.877003,613.0,1195,0.3050968300426448,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,1.085,0.03,0.0276497695852534,1.085,5,0.0136986301369863,0.9554328346935808,False,0.05
SPY260316P00648000,2026-03-10 19:59:26+00:00,648.0,1.43,1.14,1.17,-0.62,-30.243902,127.0,538,0.3026408851364572,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,1.1549999999999998,0.03,0.025974025974026,1.1549999999999998,5,0.0136986301369863,0.956909546957404,False,0.05
SPY260316P00649000,2026-03-10 20:07:31+00:00,649.0,1.33,1.21,1.24,-0.6999999,-34.482754,284.0,796,0.2998662498725476,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,1.225,0.03,0.0244897959183673,1.225,5,0.0136986301369863,0.9583862592212272,False,0.05
SPY260316P00650000,2026-03-10 20:14:28+00:00,650.0,1.32,1.29,1.32,-0.88,-40.0,4096.0,9050,0.2974526337810698,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,1.3050000000000002,0.03,0.0229885057471264,1.3050000000000002,5,0.0136986301369863,0.9598629714850504,False,0.05
SPY260316P00651000,2026-03-10 20:00:33+00:00,651.0,1.6,1.37,1.41,-0.65999997,-29.20354,182.0,757,0.29502004795672243,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,1.39,0.0399999999999998,0.028776978417266,1.39,5,0.0136986301369863,0.9613396837488736,False,0.05
