contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,spotPrice,fetchTime,midPrice,spread,spreadPct,marketPrice,daysToExpiry,timeToExpiry,moneyness,isITM,riskFreeRate
SPY260430C00580000,2026-03-09 19:55:49+00:00,580.0,102.4,101.12,104.43,0.0,0.0,1.0,172,0.3956054092407227,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,102.775,3.3100000000000023,0.032206275845293134,102.775,50,0.136986301369863,0.8564931130174295,True,0.05
SPY260430C00590000,2026-03-10 17:07:48+00:00,590.0,96.81,91.75,95.08,11.209999,13.095793,2.0,147,0.3761964236450196,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,93.41499999999999,3.3299999999999983,0.0356473799710967,93.41499999999999,50,0.136986301369863,0.871260235655661,True,0.05
SPY260430C00595000,2026-03-09 18:55:43+00:00,595.0,82.5,87.1,90.44,0.0,0.0,29.0,57,0.3665224481201171,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,88.77,3.3400000000000034,0.03762532387067707,88.77,50,0.136986301369863,0.8786437969747768,True,0.05
SPY260430C00600000,2026-03-10 14:11:58+00:00,600.0,81.21,82.5,85.84,3.8799973,5.017454,3.0,177,0.3571231280517578,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,84.17,3.3400000000000034,0.039681596768444856,84.17,50,0.136986301369863,0.8860273582938926,True,0.05
SPY260430C00605000,2026-03-09 18:44:59+00:00,605.0,73.76,77.93,81.29,0.0,0.0,3.0,53,0.3480289807128905,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,79.61000000000001,3.3599999999999994,0.04220575304609972,79.61000000000001,50,0.136986301369863,0.8934109196130083,True,0.05
SPY260430C00610000,2026-03-10 16:03:51+00:00,610.0,76.71,74.4,76.24,8.419998,12.329767,1.0,115,0.3311834460449219,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,75.32,1.8399999999999892,0.024429102496016854,75.32,50,0.136986301369863,0.9007944809321241,True,0.05
SPY260430C00613000,2026-03-03 15:40:14+00:00,613.0,68.54,71.73,73.53,0.0,0.0,14.0,18,0.3256903369140624,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,72.63,1.7999999999999972,0.02478314745972735,72.63,50,0.136986301369863,0.9052246177235936,True,0.05
SPY260430C00615000,2026-03-10 14:16:57+00:00,615.0,68.15,69.95,71.73,0.45000458,0.66470397,1.0,88,0.3219977468872069,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,70.84,1.7800000000000011,0.025127046866177317,70.84,50,0.136986301369863,0.9081780422512399,True,0.05
SPY260430C00620000,2026-03-10 16:01:42+00:00,620.0,69.07,65.56,67.26,9.380001,15.714527,7.0,593,0.3128120477294921,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,66.41,1.7000000000000028,0.02559855443457315,66.41,50,0.136986301369863,0.9155616035703557,True,0.05
SPY260430C00622000,2026-03-03 15:25:05+00:00,622.0,59.81,63.81,65.49,0.0,0.0,12.0,15,0.3092110095214844,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,64.65,1.6799999999999926,0.025986078886310788,64.65,50,0.136986301369863,0.918515028098002,True,0.05
SPY260430C00625000,2026-03-10 19:35:34+00:00,625.0,60.89,61.22,62.84,5.9300003,10.789665,1.0,71,0.3036873831176757,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,62.03,1.6200000000000045,0.026116395292600427,62.03,50,0.136986301369863,0.9229451648894714,True,0.05
SPY260430C00630000,2026-03-09 14:38:37+00:00,630.0,49.32,56.94,58.48,0.0,0.0,11.0,155,0.2947153048706054,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,57.709999999999994,1.5399999999999991,0.02668514988736786,57.709999999999994,50,0.136986301369863,0.9303287262085872,True,0.05
SPY260430C00631000,2026-03-09 14:08:43+00:00,631.0,47.14,56.09,57.62,0.0,0.0,14.0,17,0.2929758203124999,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,56.855000000000004,1.529999999999994,0.0269105619558525,56.855000000000004,50,0.136986301369863,0.9318054384724104,True,0.05
SPY260430C00634000,2026-03-09 14:12:05+00:00,634.0,44.65,53.56,55.04,0.0,0.0,20.0,35,0.2876047802734374,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,54.3,1.4799999999999969,0.027255985267034936,54.3,50,0.136986301369863,0.9362355752638798,True,0.05
SPY260430C00635000,2026-03-10 14:07:06+00:00,635.0,51.58,52.73,54.18,3.5100021,7.301856,8.0,51,0.2857737438964843,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,53.455,1.4500000000000028,0.027125619680104816,53.455,50,0.136986301369863,0.937712287527703,True,0.05
SPY260430C00636000,2026-02-24 15:15:54+00:00,636.0,57.77,51.89,53.33,0.0,0.0,1.0,660,0.2840037420654295,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,52.61,1.4399999999999977,0.02737122220110241,52.61,50,0.136986301369863,0.9391889997915261,True,0.05
SPY260430C00637000,2026-03-06 20:42:52+00:00,637.0,49.4,51.06,52.48,0.0,0.0,10.0,9,0.2822184815979003,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,51.769999999999996,1.4199999999999946,0.02742901294185812,51.769999999999996,50,0.136986301369863,0.9406657120553493,True,0.05
SPY260430C00640000,2026-03-10 19:07:23+00:00,640.0,48.98,48.22,50.18,0.45000076,0.9272631,15.0,1544,0.2795787374877929,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,49.2,1.9600000000000009,0.03983739837398376,49.2,50,0.136986301369863,0.9450958488468187,True,0.05
SPY260430C00641000,2026-03-09 15:51:26+00:00,641.0,42.49,47.77,49.12,0.0,0.0,37.0,1153,0.2752147674560546,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,48.445,1.3499999999999943,0.027866652905356473,48.445,50,0.136986301369863,0.9465725611106419,True,0.05
SPY260430C00643000,2026-03-03 16:45:46+00:00,643.0,46.92,46.15,47.45,0.0,0.0,12.0,12,0.2716137292480468,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,46.8,1.3000000000000043,0.02777777777777787,46.8,50,0.136986301369863,0.9495259856382883,True,0.05
SPY260430C00644000,2026-03-03 19:21:19+00:00,644.0,48.71,45.34,46.63,0.0,0.0,18.0,54,0.2699352792358398,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,45.985,1.2899999999999991,0.02805262585625746,45.985,50,0.136986301369863,0.9510026979021113,True,0.05
SPY260430C00645000,2026-03-10 18:27:06+00:00,645.0,45.71,44.53,45.8,5.5200005,13.734762,1.0,633,0.2681042428588867,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,45.165,1.269999999999996,0.028119118786671008,45.165,50,0.136986301369863,0.9524794101659345,True,0.05
SPY260430C00646000,2026-03-06 18:17:47+00:00,646.0,43.16,43.73,44.98,0.0,0.0,2.0,54,0.2663647583007812,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,44.355,1.25,0.02818171570285199,44.355,50,0.136986301369863,0.9539561224297577,True,0.05
SPY260430C00648000,2026-03-09 14:40:35+00:00,648.0,35.37,42.14,43.34,0.0,0.0,5.0,84,0.2627332028198242,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,42.74,1.2000000000000028,0.02807674309780072,42.74,50,0.136986301369863,0.956909546957404,True,0.05
SPY260430C00650000,2026-03-10 17:02:49+00:00,650.0,42.93,40.56,41.72,2.3400002,5.764967,22.0,1582,0.2591931991577149,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,41.14,1.1599999999999966,0.028196402527953246,41.14,50,0.136986301369863,0.9598629714850503,True,0.05
SPY260430C00653000,2026-03-10 14:56:09+00:00,653.0,39.8,38.21,39.31,0.8899994,2.2873282,2.0,81,0.2537916418457031,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,38.760000000000005,1.1000000000000014,0.02837977296181634,38.760000000000005,50,0.136986301369863,0.9642931082765198,True,0.05
SPY260430C00654000,2026-03-03 17:32:20+00:00,654.0,38.08,37.44,38.52,0.0,0.0,42.0,28,0.2520521572875976,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,37.980000000000004,1.0800000000000054,0.02843601895734611,37.980000000000004,50,0.136986301369863,0.9657698205403429,True,0.05
SPY260430C00655000,2026-03-10 15:17:02+00:00,655.0,38.23,36.67,37.73,1.6399994,4.482097,1.0,223,0.2502668968200683,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,37.2,1.0599999999999952,0.028494623655913848,37.2,50,0.136986301369863,0.9672465328041661,True,0.05
SPY260430C00656000,2026-03-09 18:34:48+00:00,656.0,37.64,35.91,36.94,5.6399994,17.624998,1.0,956,0.2484358604431152,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,36.425,1.0300000000000011,0.0282772820864791,36.425,50,0.136986301369863,0.9687232450679892,True,0.05
SPY260430C00657000,2026-03-09 16:59:22+00:00,657.0,31.48,35.15,36.16,0.0,0.0,24.0,17,0.2466811172485352,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,35.655,1.009999999999998,0.02832702285794413,35.655,50,0.136986301369863,0.9701999573318124,True,0.05
SPY260430C00659000,2026-03-10 14:34:16+00:00,659.0,33.8,33.64,34.6,-0.060001373,-0.1772043,1.0,53,0.2430037858581543,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,34.120000000000005,0.9600000000000009,0.028135990621336482,34.120000000000005,50,0.136986301369863,0.9731533818594587,True,0.05
SPY260430C00660000,2026-03-10 19:14:08+00:00,660.0,33.38,33.26,33.5,-0.87999725,-2.5685852,132.0,2555,0.2377853321838378,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,33.379999999999995,0.240000000000002,0.007189934092270881,33.379999999999995,50,0.136986301369863,0.9746300941232818,True,0.05
SPY260430C00661000,2026-03-10 15:15:32+00:00,661.0,33.36,32.16,33.07,3.7300014,12.588598,11.0,30,0.2394485235595702,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,32.614999999999995,0.9100000000000037,0.027901272420665455,32.614999999999995,50,0.136986301369863,0.976106806387105,True,0.05
SPY260430C00664000,2026-03-10 15:15:41+00:00,664.0,31.16,29.93,30.83,5.3600006,20.775196,2.0,60,0.2343216217041015,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,30.38,0.8999999999999986,0.02962475312705723,30.38,50,0.136986301369863,0.9805369431785744,True,0.05
SPY260430C00665000,2026-03-10 18:47:29+00:00,665.0,29.78,29.24,30.03,0.47000122,1.6035525,34.0,817,0.2319717916870117,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,29.634999999999998,0.7900000000000027,0.02665766829762115,29.634999999999998,50,0.136986301369863,0.9820136554423976,True,0.05
SPY260430C00666000,2026-03-10 17:28:43+00:00,666.0,31.0,28.48,29.36,1.9899998,6.8597026,2.0,50,0.2308731698608398,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,28.92,0.879999999999999,0.0304287690179806,28.92,50,0.136986301369863,0.9834903677062208,True,0.05
SPY260430C00667000,2026-03-10 17:24:01+00:00,667.0,29.88,27.79,28.63,1.7199993,6.1079526,14.0,217,0.2291184266662598,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,28.21,0.8399999999999999,0.029776674937965254,28.21,50,0.136986301369863,0.984967079970044,True,0.05
SPY260430C00668000,2026-03-10 19:37:39+00:00,668.0,26.76,27.04,27.91,-1.0,-3.6023054,10.0,103,0.2274094593811035,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,27.475,0.870000000000001,0.03166515013648775,27.475,50,0.136986301369863,0.9864437922338671,True,0.05
SPY260430C00669000,2026-03-10 15:59:51+00:00,669.0,28.09,26.33,27.19,2.0499992,7.8725004,4.0,69,0.2256394575500488,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,26.759999999999998,0.860000000000003,0.032137518684604,26.759999999999998,50,0.136986301369863,0.9879205044976902,True,0.05
SPY260430C00670000,2026-03-10 19:37:17+00:00,670.0,25.46,25.67,26.47,-0.29000092,-1.1262171,52.0,687,0.2238236798095702,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,26.07,0.7999999999999972,0.030686612965093868,26.07,50,0.136986301369863,0.9893972167615134,True,0.05
SPY260430C00671000,2026-03-10 19:54:39+00:00,671.0,24.67,24.93,25.78,-0.55999947,-2.2195778,7.0,145,0.2222367816162109,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,25.355,0.8500000000000014,0.03352395977124833,25.355,50,0.136986301369863,0.9908739290253366,True,0.05
SPY260430C00672000,2026-03-10 17:02:02+00:00,672.0,25.79,24.26,25.08,1.7600002,7.324179,21.0,207,0.2204820384216308,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,24.67,0.8199999999999967,0.033238751520064724,24.67,50,0.136986301369863,0.9923506412891597,True,0.05
SPY260430C00673000,2026-03-10 17:19:27+00:00,673.0,25.5,23.58,24.39,2.1000004,8.97436,21.0,210,0.2187730711364746,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,23.985,0.8100000000000023,0.03377110694183875,23.985,50,0.136986301369863,0.9938273535529829,True,0.05
SPY260430C00674000,2026-03-10 19:45:06+00:00,674.0,22.76,22.87,23.66,-0.23999977,-1.0434773,14.0,288,0.2165910861206054,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,23.265,0.7899999999999991,0.03395658714807647,23.265,50,0.136986301369863,0.995304065816806,True,0.05
SPY260430C00675000,2026-03-10 19:58:25+00:00,675.0,22.16,22.53,22.7,-0.11000061,-0.49394077,122.0,1556,0.2121050469970702,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,22.615000000000002,0.16999999999999815,0.007517134645146944,22.615000000000002,50,0.136986301369863,0.9967807780806291,True,0.05
SPY260430C00676000,2026-03-10 19:30:36+00:00,676.0,21.32,21.9,21.99,-0.59000015,-2.692835,84.0,574,0.2099993551635742,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,21.945,0.08999999999999986,0.004101161995898831,21.945,50,0.136986301369863,0.9982574903444523,True,0.05
SPY260430C00677000,2026-03-10 20:06:17+00:00,677.0,21.05,21.24,21.33,0.049999237,0.2380916,61.0,603,0.2083361637878417,True,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,21.284999999999997,0.08999999999999986,0.004228329809725153,21.284999999999997,50,0.136986301369863,0.9997342026082755,True,0.05
SPY260430C00678000,2026-03-10 19:41:54+00:00,678.0,20.1,20.58,20.67,-0.22999954,-1.1313307,380.0,638,0.2065814205932616,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,20.625,0.09000000000000341,0.004363636363636529,20.625,50,0.136986301369863,1.0012109148720987,False,0.05
SPY260430C00679000,2026-03-10 20:12:36+00:00,679.0,19.84,19.93,20.02,-0.1800003,-0.8991024,55.0,463,0.2048724533081054,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,19.975,0.08999999999999986,0.004505632040050055,19.975,50,0.136986301369863,1.0026876271359217,False,0.05
SPY260430C00680000,2026-03-10 20:07:49+00:00,680.0,19.14,19.29,19.38,0.20999908,1.1093454,255.0,1909,0.2031634860229492,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,19.335,0.08999999999999986,0.0046547711404189215,19.335,50,0.136986301369863,1.004164339399745,False,0.05
SPY260430C00681000,2026-03-10 19:10:02+00:00,681.0,18.48,18.66,18.74,2.6599998,16.81416,74.0,927,0.2013934841918945,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,18.7,0.0799999999999983,0.0042780748663100695,18.7,50,0.136986301369863,1.005641051663568,False,0.05
SPY260430C00682000,2026-03-10 19:51:49+00:00,682.0,17.36,18.03,18.12,0.010000229,0.057638206,27.0,827,0.1997455514526367,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,18.075000000000003,0.08999999999999986,0.004979253112033186,18.075000000000003,50,0.136986301369863,1.0071177639273912,False,0.05
SPY260430C00683000,2026-03-10 19:25:48+00:00,683.0,17.04,17.41,17.5,0.9300003,5.772814,48.0,1132,0.1980060668945312,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,17.455,0.08999999999999986,0.005156115726152957,17.455,50,0.136986301369863,1.0085944761912145,False,0.05
SPY260430C00684000,2026-03-10 19:04:05+00:00,684.0,16.29,16.8,16.88,-0.27999878,-1.6897935,18.0,649,0.1962055477905273,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,16.84,0.0799999999999983,0.004750593824227927,16.84,50,0.136986301369863,1.0100711884550375,False,0.05
SPY260430C00685000,2026-03-10 20:13:35+00:00,685.0,16.2,16.2,16.28,0.20000076,1.2500048,171.0,3865,0.1944965805053711,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,16.240000000000002,0.08000000000000185,0.004926108374384349,16.240000000000002,50,0.136986301369863,1.0115479007188608,False,0.05
SPY260430C00686000,2026-03-10 16:19:21+00:00,686.0,15.89,15.6,15.68,1.5100002,10.500697,8.0,1045,0.1927113200378418,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,15.64,0.08000000000000007,0.005115089514066501,15.64,50,0.136986301369863,1.0130246129826839,False,0.05
SPY260430C00687000,2026-03-10 17:00:04+00:00,687.0,15.68,15.02,15.1,1.0700006,7.3237553,7.0,850,0.1910328700256348,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,15.059999999999999,0.08000000000000007,0.005312084993359899,15.059999999999999,50,0.136986301369863,1.014501325246507,False,0.05
SPY260430C00688000,2026-03-10 19:54:24+00:00,688.0,13.89,14.44,14.53,0.09000015,0.652175,79.0,716,0.1893696786499023,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,14.485,0.08999999999999986,0.006213324128408689,14.485,50,0.136986301369863,1.0159780375103302,False,0.05
SPY260430C00689000,2026-03-10 19:26:38+00:00,689.0,13.42,13.88,13.96,-0.010000229,-0.07446187,10.0,648,0.1875996768188476,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,13.920000000000002,0.08000000000000007,0.0057471264367816135,13.920000000000002,50,0.136986301369863,1.0174547497741533,False,0.05
SPY260430C00690000,2026-03-10 19:57:42+00:00,690.0,12.84,13.32,13.4,-0.3000002,-2.2831063,408.0,2879,0.1858601922607421,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,13.36,0.08000000000000007,0.005988023952095814,13.36,50,0.136986301369863,1.0189314620379766,False,0.05
SPY260430C00691000,2026-03-10 19:21:28+00:00,691.0,12.56,12.77,12.85,-0.4699993,-3.6070554,55.0,382,0.1841054490661621,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,12.809999999999999,0.08000000000000007,0.006245120999219366,12.809999999999999,50,0.136986301369863,1.0204081743017996,False,0.05
SPY260430C00692000,2026-03-10 19:21:28+00:00,692.0,12.03,12.24,12.32,0.029999733,0.24999778,174.0,756,0.1824575163269042,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,12.280000000000001,0.08000000000000007,0.0065146579804560316,12.280000000000001,50,0.136986301369863,1.0218848865656227,False,0.05
SPY260430C00693000,2026-03-10 19:21:28+00:00,693.0,11.46,11.71,11.79,0.010000229,0.08733825,91.0,724,0.1807180317687988,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,11.75,0.0799999999999983,0.006808510638297727,11.75,50,0.136986301369863,1.023361598829446,False,0.05
SPY260430C00694000,2026-03-10 17:06:10+00:00,694.0,10.95,11.2,11.27,-0.15000057,-1.3513565,30.0,338,0.1789632885742187,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,11.235,0.07000000000000028,0.006230529595015602,11.235,50,0.136986301369863,1.024838311093269,False,0.05
SPY260430C00695000,2026-03-10 19:50:41+00:00,695.0,10.23,10.69,10.77,-0.44000053,-4.1237164,141.0,2449,0.1773153558349609,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,10.73,0.08000000000000007,0.007455731593662635,10.73,50,0.136986301369863,1.0263150233570923,False,0.05
SPY260430C00696000,2026-03-10 18:23:52+00:00,696.0,9.96,10.2,10.28,-0.23999977,-2.352939,23.0,769,0.1756674230957031,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,10.239999999999998,0.08000000000000007,0.007812500000000009,10.239999999999998,50,0.136986301369863,1.0277917356209154,False,0.05
SPY260430C00697000,2026-03-10 19:30:19+00:00,697.0,9.19,9.72,9.79,-0.3000002,-3.1612244,8.0,360,0.1738974212646484,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,9.754999999999999,0.06999999999999851,0.007175807278318658,9.754999999999999,50,0.136986301369863,1.0292684478847385,False,0.05
SPY260430C00698000,2026-03-10 16:07:04+00:00,698.0,9.39,9.25,9.32,2.38,33.9515,7.0,966,0.1722189712524414,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,9.285,0.07000000000000028,0.0075390414647280865,9.285,50,0.136986301369863,1.0307451601485618,False,0.05
SPY260430C00699000,2026-03-10 15:11:48+00:00,699.0,8.56,8.79,8.86,0.17000008,2.0262225,25.0,1123,0.1705405212402344,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,8.825,0.07000000000000028,0.007932011331444793,8.825,50,0.136986301369863,1.0322218724123848,False,0.05
SPY260430C00700000,2026-03-10 20:02:13+00:00,700.0,8.2,8.35,8.42,0.09999943,1.2345607,519.0,3938,0.168953623046875,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,8.385,0.07000000000000028,0.008348240906380476,8.385,50,0.136986301369863,1.0336985846762081,False,0.05
SPY260430C00701000,2026-03-10 19:57:09+00:00,701.0,7.54,7.91,7.98,-0.15999985,-2.0779202,79.0,684,0.1672293971252441,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,7.945,0.07000000000000028,0.008810572687224705,7.945,50,0.136986301369863,1.0351752969400312,False,0.05
SPY260430C00702000,2026-03-10 19:42:57+00:00,702.0,7.29,7.49,7.56,0.30999994,4.44126,167.0,349,0.1656119816589356,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,7.525,0.0699999999999994,0.009302325581395269,7.525,50,0.136986301369863,1.0366520092038543,False,0.05
SPY260430C00703000,2026-03-10 16:02:51+00:00,703.0,7.28,7.09,7.16,0.49000025,7.2164984,24.0,229,0.1641013766479492,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,7.125,0.07000000000000028,0.009824561403508812,7.125,50,0.136986301369863,1.0381287214676775,False,0.05
SPY260430C00704000,2026-03-10 16:30:44+00:00,704.0,6.88,6.69,6.76,-0.119999886,-1.7142841,79.0,436,0.1624381852722168,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,6.725,0.0699999999999994,0.010408921933085413,6.725,50,0.136986301369863,1.0396054337315006,False,0.05
SPY260430C00705000,2026-03-10 19:39:46+00:00,705.0,6.07,6.31,6.38,-0.01999998,-0.3284069,184.0,1277,0.1608818043518066,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,6.345,0.07000000000000028,0.011032308904649376,6.345,50,0.136986301369863,1.041082145995324,False,0.05
SPY260430C00706000,2026-03-10 20:02:05+00:00,706.0,5.85,5.94,6.01,0.01999998,0.34305286,21.0,383,0.1593101647949218,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,5.975,0.0699999999999994,0.011715481171548017,5.975,50,0.136986301369863,1.042558858259147,False,0.05
SPY260430C00707000,2026-03-10 19:42:57+00:00,707.0,5.43,5.59,5.66,0.029999733,0.5555506,123.0,435,0.1578148184204101,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,5.625,0.07000000000000028,0.012444444444444496,5.625,50,0.136986301369863,1.04403557052297,False,0.05
SPY260430C00708000,2026-03-10 19:57:09+00:00,708.0,5.02,5.25,5.31,-0.059999943,-1.1811012,20.0,845,0.1561974029541015,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,5.279999999999999,0.05999999999999961,0.011363636363636291,5.279999999999999,50,0.136986301369863,1.0455122827867933,False,0.05
SPY260430C00709000,2026-03-10 15:42:33+00:00,709.0,5.19,4.92,4.98,0.47000027,9.957633,39.0,493,0.1546715393066406,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,4.95,0.0600000000000005,0.012121212121212222,4.95,50,0.136986301369863,1.0469889950506164,False,0.05
SPY260430C00710000,2026-03-10 20:08:49+00:00,710.0,4.59,4.61,4.67,0.19000006,4.318183,344.0,7402,0.1532677447509766,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,4.640000000000001,0.05999999999999961,0.012931034482758536,4.640000000000001,50,0.136986301369863,1.0484657073144397,False,0.05
SPY260430C00711000,2026-03-10 19:52:00+00:00,711.0,4.13,4.32,4.37,0.01999998,0.48661754,64.0,661,0.1518334329223633,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,4.345000000000001,0.04999999999999982,0.011507479861910199,4.345000000000001,50,0.136986301369863,1.0499424195782627,False,0.05
SPY260430C00712000,2026-03-10 20:12:17+00:00,712.0,4.01,4.03,4.08,0.1900003,4.97383,97.0,907,0.1503686038208008,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,4.055,0.04999999999999982,0.012330456226880351,4.055,50,0.136986301369863,1.0514191318420858,False,0.05
SPY260430C00713000,2026-03-10 18:36:36+00:00,713.0,3.76,3.74,3.8,0.059999943,1.62162,224.0,999,0.148873257446289,False,REGULAR,USD,call,2026-04-30,677.1799926757812,2026-03-10 19:29:04.738916,3.77,0.05999999999999961,0.01591511936339512,3.77,50,0.136986301369863,1.052895844105909,False,0.05
